interview__key,sdd_hhid,sourceid,ag12a_01_1,ag12a_01_2,ag12a_01_3,ag12a_01_4,ag12a_01_5,ag12a_01_6,ag12a_01_7,ag12a_01_8,ag12a_02,ag12a_03_1,ag12a_03_2,ag12a_03_3,ag12a_03_4,ag12a_04,ag12a_05,ag12a_06,ag12a_07
30-98-65-42,0302-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
30-98-65-42,0302-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
30-98-65-42,0302-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
30-98-65-42,0302-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
66-47-83-10,0303-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
66-47-83-10,0303-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
66-47-83-10,0303-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
66-47-83-10,0303-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
66-47-83-10,0303-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
62-07-81-83,0304-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
62-07-81-83,0304-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
62-07-81-83,0304-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
62-07-81-83,0304-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
62-07-81-83,0304-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
69-04-27-82,0306-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
69-04-27-82,0306-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
69-04-27-82,0306-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
69-04-27-82,0306-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
69-04-27-82,0306-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
80-51-24-60,0307-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
80-51-24-60,0307-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
80-51-24-60,0307-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
80-51-24-60,0307-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
80-51-24-60,0307-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
03-60-63-99,0308-001-001,GOVERNMENT EXTENSION,,NO,NO,NO,NO,NO,NO,NO,,,,,,,,,
03-60-63-99,0308-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
03-60-63-99,0308-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
03-60-63-99,0308-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
03-60-63-99,0308-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
40-17-36-05,0310-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
40-17-36-05,0310-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
40-17-36-05,0310-001-001,COOPERATIVE/FARMER'S ASSOCIATION,,NO,NO,NO,NO,NO,NO,NO,,,,,,,,,
40-17-36-05,0310-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
40-17-36-05,0310-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
55-61-56-57,0311-002-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
55-61-56-57,0311-002-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
55-61-56-57,0311-002-001,COOPERATIVE/FARMER'S ASSOCIATION,,NO,NO,NO,NO,NO,NO,NO,,,,,,,,,
55-61-56-57,0311-002-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
55-61-56-57,0311-002-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
98-25-23-09,0312-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
98-25-23-09,0312-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
98-25-23-09,0312-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
98-25-23-09,0312-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
98-25-23-09,0312-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
61-31-47-40,0312-002-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
61-31-47-40,0312-002-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
61-31-47-40,0312-002-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
61-31-47-40,0312-002-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
61-31-47-40,0312-002-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
22-19-05-49,0313-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
22-19-05-49,0313-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
22-19-05-49,0313-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
22-19-05-49,0313-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
22-19-05-49,0313-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
61-15-16-96,0314-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
61-15-16-96,0314-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
61-15-16-96,0314-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
61-15-16-96,0314-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
61-15-16-96,0314-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
66-32-50-84,0314-001-005,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
66-32-50-84,0314-001-005,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
66-32-50-84,0314-001-005,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
66-32-50-84,0314-001-005,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
66-32-50-84,0314-001-005,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
53-55-68-22,0315-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
53-55-68-22,0315-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
53-55-68-22,0315-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
53-55-68-22,0315-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
53-55-68-22,0315-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
33-84-24-00,0316-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
33-84-24-00,0316-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
33-84-24-00,0316-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
33-84-24-00,0316-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
33-84-24-00,0316-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
93-08-92-21,0317-002-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
93-08-92-21,0317-002-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
93-08-92-21,0317-002-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
93-08-92-21,0317-002-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
93-08-92-21,0317-002-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
79-96-60-97,0319-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
79-96-60-97,0319-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
79-96-60-97,0319-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
79-96-60-97,0319-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
79-96-60-97,0319-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
70-01-42-10,0319-002-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
70-01-42-10,0319-002-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
70-01-42-10,0319-002-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,,NO,NO,NO,NO,,,,,,,,,
70-01-42-10,0319-002-001,LARGE SCALE FARMER,NO,,NO,NO,,NO,NO,,,,,,,,,,
70-01-42-10,0319-002-001,OTHER,NO,NO,NO,,NO,NO,NO,,,,,,,,,,
50-35-86-27,0320-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
50-35-86-27,0320-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
50-35-86-27,0320-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
50-35-86-27,0320-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
50-35-86-27,0320-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
87-02-55-58,0321-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
87-02-55-58,0321-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
87-02-55-58,0321-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
87-02-55-58,0321-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
87-02-55-58,0321-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
72-26-60-34,0322-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
72-26-60-34,0322-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
72-26-60-34,0322-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
72-26-60-34,0322-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
72-26-60-34,0322-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
18-58-75-31,0322-006-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
18-58-75-31,0322-006-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
18-58-75-31,0322-006-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
18-58-75-31,0322-006-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
18-58-75-31,0322-006-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
52-03-88-73,0324-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
52-03-88-73,0324-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
52-03-88-73,0324-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
52-03-88-73,0324-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
52-03-88-73,0324-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
75-47-93-54,0326-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
75-47-93-54,0326-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
75-47-93-54,0326-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
75-47-93-54,0326-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
75-47-93-54,0326-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
38-80-82-46,0327-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
38-80-82-46,0327-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
38-80-82-46,0327-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
38-80-82-46,0327-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
38-80-82-46,0327-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
88-15-45-24,0328-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
88-15-45-24,0328-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
88-15-45-24,0328-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
88-15-45-24,0328-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
88-15-45-24,0328-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
24-39-40-17,0329-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
24-39-40-17,0329-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
24-39-40-17,0329-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
24-39-40-17,0329-001-001,LARGE SCALE FARMER,YES,NO,NO,NO,NO,NO,NO,NO,YES,1,,,,GOOD,NO,,BADO
24-39-40-17,0329-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
79-72-16-28,0330-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
79-72-16-28,0330-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
79-72-16-28,0330-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
79-72-16-28,0330-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
79-72-16-28,0330-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
38-57-13-13,0331-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
38-57-13-13,0331-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
38-57-13-13,0331-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
38-57-13-13,0331-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
38-57-13-13,0331-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
62-23-66-59,0332-004-001,GOVERNMENT EXTENSION,NO,YES,NO,NO,NO,NO,NO,NO,YES,1,,,,BAD,NO,,2
62-23-66-59,0332-004-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
62-23-66-59,0332-004-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
62-23-66-59,0332-004-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
62-23-66-59,0332-004-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
90-12-94-91,0335-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
90-12-94-91,0335-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
90-12-94-91,0335-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
90-12-94-91,0335-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
90-12-94-91,0335-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
59-32-89-82,0336-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
59-32-89-82,0336-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
59-32-89-82,0336-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
59-32-89-82,0336-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
59-32-89-82,0336-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
95-97-57-76,0337-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
95-97-57-76,0337-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
95-97-57-76,0337-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
95-97-57-76,0337-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
95-97-57-76,0337-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
79-32-59-15,0337-003-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
79-32-59-15,0337-003-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
79-32-59-15,0337-003-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
79-32-59-15,0337-003-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
79-32-59-15,0337-003-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
57-22-81-69,0338-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
57-22-81-69,0338-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
57-22-81-69,0338-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
57-22-81-69,0338-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
57-22-81-69,0338-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
58-48-25-77,0339-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
58-48-25-77,0339-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
58-48-25-77,0339-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
58-48-25-77,0339-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
58-48-25-77,0339-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
09-00-90-33,0340-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
09-00-90-33,0340-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
09-00-90-33,0340-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
09-00-90-33,0340-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
09-00-90-33,0340-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
42-32-57-47,0342-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,YES,NO,NO,NO,YES,1,,,,GOOD,NO,,BADO
42-32-57-47,0342-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
42-32-57-47,0342-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
42-32-57-47,0342-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
42-32-57-47,0342-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
84-20-57-41,0342-001-002,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
84-20-57-41,0342-001-002,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
84-20-57-41,0342-001-002,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
84-20-57-41,0342-001-002,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
84-20-57-41,0342-001-002,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
26-84-97-44,0346-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,YES,NO,NO,NO,YES,2,,,,AVERAGE,NO,,BADO
26-84-97-44,0346-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
26-84-97-44,0346-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
26-84-97-44,0346-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
26-84-97-44,0346-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
33-87-72-22,0347-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
33-87-72-22,0347-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
33-87-72-22,0347-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
33-87-72-22,0347-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
33-87-72-22,0347-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
27-37-98-68,0348-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
27-37-98-68,0348-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
27-37-98-68,0348-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
27-37-98-68,0348-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
27-37-98-68,0348-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
62-47-27-99,0348-001-005,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
62-47-27-99,0348-001-005,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
62-47-27-99,0348-001-005,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
62-47-27-99,0348-001-005,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
62-47-27-99,0348-001-005,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
83-73-69-11,0350-001-001,GOVERNMENT EXTENSION,NO,NO,NO,YES,NO,NO,NO,NO,YES,1,,,,GOOD,NO,,BADO
83-73-69-11,0350-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
83-73-69-11,0350-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
83-73-69-11,0350-001-001,LARGE SCALE FARMER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
83-73-69-11,0350-001-001,OTHER,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
05-53-86-21,0351-001-001,GOVERNMENT EXTENSION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
05-53-86-21,0351-001-001,NGO,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
05-53-86-21,0351-001-001,COOPERATIVE/FARMER'S ASSOCIATION,NO,NO,NO,NO,NO,NO,NO,NO,NO,,,,,,,,
