interview__key,sdd_hhid,plotnum,plotname,ag2a_03,ag2a_04,ag2a_05,ag2a_05a,ag2a_06,ag2a_07__Accuracy,ag2a_07__Altitude,ag2a_07__Latitude,ag2a_07__Longitude,ag2a_07__Timestamp,ag2a_07a,ag2a_07b,ag2a_07c_1,ag2a_07c_2,ag2a_07c_3,ag2a_08,ag2a_09,ag2a_10
32-98-50-34,0232-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,0.2,M1,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,0.15,COMPLETELY CLOUDY
70-97-13-97,0232-001-002,1,**CONFIDENTIAL**,,0.2,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,2,YES,2,,,,0.09,MOSTLY CLOUDY / CONSIDERABLE CLOUDINESS
16-71-73-07,0233-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,2,M1,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,TOO FAR,,
16-71-73-07,0233-001-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,0.5,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,3,YES,3,,,,0.06,COMPLETELY CLOUDY
88-13-25-26,0235-001-002,1,**CONFIDENTIAL**,**CONFIDENTIAL**,0.2,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,3,YES,3,,,,0.16,MOSTLY CLOUDY / CONSIDERABLE CLOUDINESS
93-28-19-25,0236-005-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,6,M1,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,"OTHER, SPECIFY",,
93-28-19-25,0236-005-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,0.1,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,0.02,MOSTLY CLOUDY / CONSIDERABLE CLOUDINESS
81-08-56-98,0239-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,0.2,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,"OTHER, SPECIFY",,
32-58-01-01,0239-001-004,1,**CONFIDENTIAL**,,0.1,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,"OTHER, SPECIFY",,
02-85-17-16,0241-001-001,1,,**CONFIDENTIAL**,0.7,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,"OTHER, SPECIFY",,
99-85-97-80,0242-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,7,M1,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,TOO FAR,,
99-85-97-80,0242-001-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,1,M2,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,0.56,PARTLY CLOUDY / PARTLY SUNNY
05-26-99-01,0243-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,0.2,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,0.09,PARTLY CLOUDY / PARTLY SUNNY
21-44-88-45,0244-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,0.5,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,2,YES,2,,,,0.06,PARTLY CLOUDY / PARTLY SUNNY
42-03-35-97,0247-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,0.5,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,"OTHER, SPECIFY",,
29-56-58-07,0249-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,0.5,M1,YES,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,2,YES,2,,,,0.3,MOSTLY CLOUDY / CONSIDERABLE CLOUDINESS
47-43-87-43,0251-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,0.5,M1,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,0.2,PARTLY CLOUDY / PARTLY SUNNY
66-44-07-30,0255-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,0.1,M1,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,2,YES,2,,,,0.02,CLEAR / SUNNY
42-84-07-76,0255-001-009,1,**CONFIDENTIAL**,,0.5,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,2,YES,2,,,,0.19,CLEAR / SUNNY
42-84-07-76,0255-001-009,2,**CONFIDENTIAL**,,3.2,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,TOO FAR,,
56-73-22-28,0257-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,0.2,M1,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,0.18,PARTLY CLOUDY / PARTLY SUNNY
51-99-35-71,0259-004-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,,M1,,,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,,,
12-03-97-45,0260-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,0.1,M1,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,0.04,COMPLETELY CLOUDY
35-64-91-26,0261-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,0.2,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,0.05,RAINY
85-90-36-67,0261-001-002,1,**CONFIDENTIAL**,,0.3,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,0.12,PARTLY CLOUDY / PARTLY SUNNY
91-56-57-06,0262-001-002,1,**CONFIDENTIAL**,**CONFIDENTIAL**,0.6,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,"OTHER, SPECIFY",,
89-92-90-61,0263-001-001,1,**CONFIDENTIAL**,,0.3,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,2,YES,2,,,,0.15,PARTLY CLOUDY / PARTLY SUNNY
73-66-70-99,0263-001-004,1,**CONFIDENTIAL**,**CONFIDENTIAL**,,M1,,,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,,,
73-66-70-99,0263-001-004,2,**CONFIDENTIAL**,**CONFIDENTIAL**,0.1,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,12,YES,4,,,,0.15,MOSTLY CLOUDY / CONSIDERABLE CLOUDINESS
07-23-75-51,0263-001-006,1,**CONFIDENTIAL**,,0.2,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,2,,,0.06,PARTLY CLOUDY / PARTLY SUNNY
72-76-27-22,0264-001-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,0.5,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,REFUSED,,
96-22-42-95,0265-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,0.2,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,"OTHER, SPECIFY",,
21-28-91-77,0266-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,,M1,,,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,,,
21-28-91-77,0266-001-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,1,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,0.21,MOSTLY CLEAR / MOSTLY SUNNY
21-28-91-77,0266-001-001,3,**CONFIDENTIAL**,**CONFIDENTIAL**,2,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,"OTHER, SPECIFY",,
08-95-27-37,0267-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,8,M1,YES,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,4,YES,1,2,4,,7.09,MOSTLY CLOUDY / CONSIDERABLE CLOUDINESS
08-95-27-37,0267-001-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,4,M2,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,TOO FAR,,
08-95-27-37,0267-001-001,3,**CONFIDENTIAL**,**CONFIDENTIAL**,1.5,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,TOO FAR,,
08-95-27-37,0267-001-001,4,**CONFIDENTIAL**,**CONFIDENTIAL**,1,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,TOO FAR,,
56-07-21-94,0267-001-003,1,**CONFIDENTIAL**,,0.1,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,"OTHER, SPECIFY",,
61-93-73-52,0267-001-005,1,**CONFIDENTIAL**,,1,,YES,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,0.24,MOSTLY CLOUDY / CONSIDERABLE CLOUDINESS
61-93-73-52,0267-001-005,2,**CONFIDENTIAL**,,1,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,0.26,MOSTLY CLOUDY / CONSIDERABLE CLOUDINESS
45-28-40-86,0267-001-006,1,**CONFIDENTIAL**,,0.2,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,"OTHER, SPECIFY",,
99-73-94-40,0268-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1.5,M1,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,1.08,PARTLY CLOUDY / PARTLY SUNNY
99-73-94-40,0268-001-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,0.3,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,"OTHER, SPECIFY",,
99-73-94-40,0268-001-001,3,**CONFIDENTIAL**,**CONFIDENTIAL**,0.3,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,0.08,PARTLY CLOUDY / PARTLY SUNNY
88-55-89-02,0268-001-002,1,**CONFIDENTIAL**,,0.1,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,0,COMPLETELY CLOUDY
07-15-41-44,0269-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,0.2,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,0.02,PARTLY CLOUDY / PARTLY SUNNY
13-53-55-54,0270-002-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,,M1,,,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,,,
13-53-55-54,0270-002-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,0.5,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,"OTHER, SPECIFY",,
44-15-25-13,0271-002-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,0.3,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,2,YES,2,,,,0.02,CLEAR / SUNNY
19-00-41-84,0272-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,0.2,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,"OTHER, SPECIFY",,
57-34-89-32,0273-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,0.2,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,0.03,MOSTLY CLOUDY / CONSIDERABLE CLOUDINESS
83-68-94-38,0273-005-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,0.4,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,"OTHER, SPECIFY",,
14-60-99-32,0274-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,0.3,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,"OTHER, SPECIFY",,
32-61-54-24,0275-001-002,1,**CONFIDENTIAL**,,1,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,0.97,PARTLY CLOUDY / PARTLY SUNNY
32-61-54-24,0275-001-002,2,**CONFIDENTIAL**,,4,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,3.86,PARTLY CLOUDY / PARTLY SUNNY
22-59-93-72,0276-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,0.3,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,"OTHER, SPECIFY",,
71-02-30-95,0277-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,0.3,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,"OTHER, SPECIFY",,
80-89-25-38,0277-008-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,0.1,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,"OTHER, SPECIFY",,
85-41-80-11,0278-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,0.1,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,"OTHER, SPECIFY",,
71-70-87-92,0278-001-002,1,**CONFIDENTIAL**,,0.5,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,"OTHER, SPECIFY",,
60-25-30-64,0279-002-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,0.1,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,"OTHER, SPECIFY",,
71-03-08-46,0279-002-002,1,**CONFIDENTIAL**,,0.1,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,"OTHER, SPECIFY",,
23-05-27-92,0279-006-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,,M1,,,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,,,
23-05-27-92,0279-006-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,,M2,,,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,,,
23-05-27-92,0279-006-001,3,**CONFIDENTIAL**,**CONFIDENTIAL**,0.5,M3,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,TOO FAR,,
23-05-27-92,0279-006-001,4,**CONFIDENTIAL**,**CONFIDENTIAL**,,M4,,,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,,,
23-05-27-92,0279-006-001,5,**CONFIDENTIAL**,**CONFIDENTIAL**,0.5,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,0.03,CLEAR / SUNNY
23-05-27-92,0279-006-001,6,**CONFIDENTIAL**,**CONFIDENTIAL**,2,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,2.07,CLEAR / SUNNY
53-31-80-18,0280-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,0.3,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,"OTHER, SPECIFY",,
18-82-85-31,0280-001-003,1,**CONFIDENTIAL**,,0.2,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,"OTHER, SPECIFY",,
39-02-00-74,0280-001-004,1,**CONFIDENTIAL**,,0.1,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,"OTHER, SPECIFY",,
80-17-56-66,0283-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,,M1,,,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,,,
80-17-56-66,0283-001-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,0.2,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,2,YES,2,,,,0,CLEAR / SUNNY
79-01-71-66,0283-003-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,0.2,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,REFUSED,,
98-28-80-40,0283-003-002,1,**CONFIDENTIAL**,,0.1,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,REFUSED,,
74-35-04-61,0285-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,0.1,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,0.08,MOSTLY CLOUDY / CONSIDERABLE CLOUDINESS
16-61-30-78,0287-001-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,0.1,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,REFUSED,,
63-02-03-97,0290-001-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,0.1,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,REFUSED,,
35-18-85-05,0291-001-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,0.1,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,2,YES,2,,,,0.02,CLEAR / SUNNY
85-31-10-94,0291-001-003,1,**CONFIDENTIAL**,,0.3,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,"OTHER, SPECIFY",,
82-39-62-03,0291-001-005,1,**CONFIDENTIAL**,,0.1,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,"OTHER, SPECIFY",,
65-18-30-41,0292-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,,M1,,,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,,,
65-18-30-41,0292-001-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,0.2,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,2,YES,2,,,,0.04,MOSTLY CLEAR / MOSTLY SUNNY
62-38-02-67,0295-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,2,M1,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,2,YES,2,,,,2.67,CLEAR / SUNNY
62-38-02-67,0295-001-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,3,M2,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,TOO FAR,,
36-60-91-30,0296-001-002,1,**CONFIDENTIAL**,**CONFIDENTIAL**,2.5,M1,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,2,YES,2,,,,3.04,MOSTLY CLEAR / MOSTLY SUNNY
36-60-91-30,0296-001-002,2,**CONFIDENTIAL**,**CONFIDENTIAL**,7.3,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,2,YES,2,,,,6.9,MOSTLY CLEAR / MOSTLY SUNNY
61-96-62-14,0298-006-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,0.2,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,"OTHER, SPECIFY",,
01-12-50-30,0298-006-004,1,**CONFIDENTIAL**,,2,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,5,YES,5,,,,1.38,MOSTLY CLOUDY / CONSIDERABLE CLOUDINESS
01-12-50-30,0298-006-004,2,**CONFIDENTIAL**,,2.5,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,5,YES,5,,,,2.08,MOSTLY CLOUDY / CONSIDERABLE CLOUDINESS
81-68-55-28,0298-006-006,1,**CONFIDENTIAL**,,0.1,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,0.13,PARTLY CLOUDY / PARTLY SUNNY
81-68-55-28,0298-006-006,2,**CONFIDENTIAL**,,1.3,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,TOO FAR,,
82-47-05-90,0298-006-007,1,**CONFIDENTIAL**,,0.1,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,"OTHER, SPECIFY",,
50-08-76-82,0299-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,2.5,M1,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,TOO FAR,,
50-08-76-82,0299-001-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,2.5,M2,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,"OTHER, SPECIFY",,
50-08-76-82,0299-001-001,3,**CONFIDENTIAL**,**CONFIDENTIAL**,0.3,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,2,NO,,,,,0.03,MOSTLY CLEAR / MOSTLY SUNNY
16-73-84-34,0300-001-001,1,**CONFIDENTIAL**,**CONFIDENTIAL**,1.3,M1,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,1.36,MOSTLY CLEAR / MOSTLY SUNNY
16-73-84-34,0300-001-001,2,**CONFIDENTIAL**,**CONFIDENTIAL**,,M2,,,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,,,
16-73-84-34,0300-001-001,3,**CONFIDENTIAL**,**CONFIDENTIAL**,1.5,,NO,YES,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,1,YES,1,,,,1.21,MOSTLY CLEAR / MOSTLY SUNNY
16-73-84-34,0300-001-001,4,**CONFIDENTIAL**,**CONFIDENTIAL**,1.5,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,TOO FAR,,
88-95-31-32,0300-001-002,1,**CONFIDENTIAL**,,3.5,,NO,NO,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,**CONFIDENTIAL**,,,,,,,"OTHER, SPECIFY",,
