interview__key,y5_hhid,y4_hhid,indidy5,male,age,relation_head,head,father_educ,mother_educ,over_12,cur_married,household_num,rural,clusterid,region_name,district_name,satisfy_school_age,read_wri_kiswa,school_exp,never_attend_reason,start_school_age,cur_school,absent_reason,school_lyear,educ_attain,primary,secondary,university,cur_grade,cur_prim,cur_second,cur_univ,public,board,transportation,time_to_school,free_meal_school,miss_school_lasttwo,absent_reason_2w,access_textbook,homework_hour_week_fir,problem_school,problem_school_sec,psle,pass_psle,school_fee,book_mat,uniform_fee,transport_fee,extra_tuition,others,meal_cost,eduction_expendit_12m,adult_literacy_prog
35-93-00-79,2068-001-01,2068-001,9,0,83,FATHER/MOTHER,0,,,1,0,2068,1,180102103015,kagera,karagwe,1,0,0,PARENTS DO NOT THINK IT IS IMPORTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
35-93-00-79,2068-001-01,2068-001,10,1,4,SON/DAUGHTER,0,,,0,,2068,1,180102103015,kagera,karagwe,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35-93-00-79,2068-001-01,2068-001,11,0,1,SON/DAUGHTER,0,,,0,,2068,1,180102103015,kagera,karagwe,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53-91-30-09,2069-001-01,2069-001,1,1,42,head,1,0,1,1,0,2069,1,180102103015,kagera,karagwe,1,1,1,,9,0,TO WORK/LOOKING FOR WORK,0,Primary,1,0,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
53-91-30-09,2069-001-01,2069-001,2,0,36,spouse,0,,,1,0,2069,1,180102103015,kagera,karagwe,1,1,1,,8,0,marriage,0,Primary,1,0,0,,,,,,,,,,,,,,,,1,0,,,,,,,,,0
53-91-30-09,2069-001-01,2069-001,3,0,16,SON/DAUGHTER,0,,,1,0,2069,1,180102103015,kagera,karagwe,1,1,1,,7,1,,,,,,,Secondary,0,1,0,1,0,0,20,0,yes,SCHOOL CLOSED IN BREAK,1,none,0,,1,1,,,,,,,,145000,0
53-91-30-09,2069-001-01,2069-001,4,1,11,SON/DAUGHTER,0,,,0,,2069,1,180102103015,kagera,karagwe,1,1,1,,7,1,,,,,,,Primary,1,0,0,1,0,0,15,0,yes,SCHOOL CLOSED IN BREAK,1,2,1,,,,,,,,,,,60000,
53-91-30-09,2069-001-01,2069-001,6,0,3,SON/DAUGHTER,0,,,0,,2069,1,180102103015,kagera,karagwe,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98-95-98-62,2070-001-01,2070-001,1,1,84,head,1,0,0,1,1,2070,1,180102103015,kagera,karagwe,1,0,0,PARENTS DO NOT THINK IT IS IMPORTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
98-95-98-62,2070-001-01,2070-001,2,0,62,spouse,0,0,0,1,1,2070,1,180102103015,kagera,karagwe,1,1,1,,10,0,marriage,0,Primary,1,0,0,,,,,,,,,,,,,,,,0,,,,,,,,,,0
98-95-98-62,2070-001-01,2070-001,5,1,14,grandchild,0,0,1,1,0,2070,1,180102103015,kagera,karagwe,1,1,1,,7,1,,,,,,,Primary,1,0,0,1,0,0,30,0,no,,1,1,0,,0,,none,24500,28000,none,none,20000,none,,0
98-95-98-62,2070-001-01,2070-001,6,1,21,grandchild,0,0,1,1,0,2070,1,180102103015,kagera,karagwe,1,1,1,,7,0,refusal,0,Primary,1,0,0,,,,,,,,,,,,,,,,0,,,,,,,,,,0
98-95-98-62,2070-001-01,2070-001,8,1,23,grandchild,0,1,1,1,0,2070,1,180102103015,kagera,karagwe,1,1,1,,8,0,TO WORK/LOOKING FOR WORK,0,Primary,1,0,0,,,,,,,,,,,,,,,,1,0,,,,,,,,,0
13-66-67-95,2072-001-01,2072-001,1,0,49,head,1,1,0,1,1,2072,1,180102103015,kagera,karagwe,1,0,1,,11,0,marriage,0,Primary,1,0,0,,,,,,,,,,,,,,,,0,,,,,,,,,,0
13-66-67-95,2072-001-01,2072-001,3,1,18,SON/DAUGHTER,0,1,,1,0,2072,1,180102103015,kagera,karagwe,1,1,1,,9,0,FINANCIAL CONSTRAINTS,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
13-66-67-95,2072-001-01,2072-001,4,0,12,SON/DAUGHTER,0,1,,1,0,2072,1,180102103015,kagera,karagwe,1,1,1,,9,1,,,,,,,Primary,1,0,0,1,0,0,60,0,yes,SCHOOL CLOSED IN BREAK,1,3,0,,,,none,12900,25500,none,none,7000,none,,
13-66-67-95,2072-001-01,2072-001,5,1,9,SON/DAUGHTER,0,1,,0,,2072,1,180102103015,kagera,karagwe,1,1,1,,7,1,,,,,,,Primary,1,0,0,1,0,0,60,0,yes,SCHOOL CLOSED IN BREAK,1,1,0,,,,none,2200,25000,none,none,none,none,,
13-66-67-95,2072-001-01,2072-001,6,0,7,SON/DAUGHTER,0,1,,0,,2072,1,180102103015,kagera,karagwe,1,1,1,,6,1,,,,,,,Primary,1,0,0,1,0,0,60,0,yes,SCHOOL CLOSED IN BREAK,1,none,0,,,,none,5050,18000,none,none,none,none,,
70-95-25-80,2072-001-02,2072-001,1,1,26,head,1,1,0,1,1,2072,1,180102103015,kagera,karagwe,1,1,1,,7,0,satisfied,0,Primary,1,0,0,,,,,,,,,,,,,,,,1,0,,,,,,,,,0
70-95-25-80,2072-001-02,2072-001,2,0,22,spouse,0,1,1,1,1,2072,1,180102103015,kagera,karagwe,1,1,1,,7,0,marriage,0,Primary,1,0,0,,,,,,,,,,,,,,,,1,0,,,,,,,,,0
70-95-25-80,2072-001-02,2072-001,3,1,3,SON/DAUGHTER,0,,,0,,2072,1,180102103015,kagera,karagwe,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70-95-25-80,2072-001-02,2072-001,4,1,0,SON/DAUGHTER,0,,,0,,2072,1,180102103015,kagera,karagwe,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24-27-78-93,2083-001-01,2083-001,1,1,69,head,1,1,1,1,1,2083,1,180106302306,kagera,karagwe,1,1,1,,9,0,TO WORK/LOOKING FOR WORK,0,Primary,1,0,0,,,,,,,,,,,,,,,,0,,,,,,,,,,0
24-27-78-93,2083-001-01,2083-001,2,0,57,spouse,0,1,,1,1,2083,1,180106302306,kagera,karagwe,1,1,1,,9,0,TO WORK/LOOKING FOR WORK,0,Primary,1,0,0,,,,,,,,,,,,,,,,1,0,,,,,,,,,0
24-27-78-93,2083-001-01,2083-001,4,0,25,SON/DAUGHTER,0,,,1,0,2083,1,180106302306,kagera,karagwe,1,1,1,,7,0,TO WORK/LOOKING FOR WORK,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
24-27-78-93,2083-001-01,2083-001,5,0,6,grandchild,0,,,0,,2083,1,180106302306,kagera,karagwe,1,0,1,,5,1,,,,,,,Others,0,0,0,0,0,0,60,0,no,,0,none,1,OTHER (SPECIFY),,,200000,2000,20000,none,none,none,none,,
51-49-82-49,2083-001-03,2083-001,1,1,32,head,1,1,1,1,1,2083,0,180106302306,kagera,karagwe,1,1,1,,10,0,TO WORK/LOOKING FOR WORK,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
51-49-82-49,2083-001-03,2083-001,2,0,23,spouse,0,,1,1,1,2083,0,180106302306,kagera,karagwe,1,1,1,,6,0,TO WORK/LOOKING FOR WORK,0,Primary,1,0,0,,,,,,,,,,,,,,,,1,0,,,,,,,,,0
51-49-82-49,2083-001-03,2083-001,3,1,4,SON/DAUGHTER,0,,,0,,2083,0,180106302306,kagera,karagwe,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51-49-82-49,2083-001-03,2083-001,4,0,1,SON/DAUGHTER,0,,,0,,2083,0,180106302306,kagera,karagwe,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73-25-52-85,2085-001-01,2085-001,1,1,57,head,1,1,0,1,1,2085,1,180106302306,kagera,karagwe,1,1,1,,12,0,satisfied,0,Primary,1,0,0,,,,,,,,,,,,,,,,1,0,,,,,,,,,0
73-25-52-85,2085-001-01,2085-001,2,0,32,spouse,0,1,1,1,1,2085,1,180106302306,kagera,karagwe,1,0,1,,7,0,marriage,0,Primary,1,0,0,,,,,,,,,,,,,,,,0,,,,,,,,,,0
73-25-52-85,2085-001-01,2085-001,3,1,13,STEP SON / DAUGHTER,0,,,1,0,2085,1,180106302306,kagera,karagwe,1,1,1,,8,1,,,,,,,Primary,1,0,0,1,0,0,15,0,no,,1,1,0,,,,,,,,,,,40000,
73-25-52-85,2085-001-01,2085-001,4,1,8,SON/DAUGHTER,0,,,0,,2085,1,180106302306,kagera,karagwe,1,1,1,,7,1,,,,,,,Primary,1,0,0,1,0,0,30,0,no,,1,1,0,,,,,,,,,,,30000,
73-25-52-85,2085-001-01,2085-001,5,0,5,SON/DAUGHTER,0,,,0,,2085,1,180106302306,kagera,karagwe,1,0,1,,5,1,,,,,,,Others,0,0,0,1,0,0,30,0,no,,1,none,0,,,,,,,,,,,45000,
50-36-50-82,2086-001-01,2086-001,1,1,51,head,1,,0,1,1,2086,0,180106302306,kagera,karagwe,1,1,0,DEATH OF PARENT(S),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
50-36-50-82,2086-001-01,2086-001,2,0,46,spouse,0,1,0,1,1,2086,0,180106302306,kagera,karagwe,1,1,1,,7,0,satisfied,0,Primary,1,0,0,,,,,,,,,,,,,,,,1,0,,,,,,,,,0
50-36-50-82,2086-001-01,2086-001,3,1,21,SON/DAUGHTER,0,,,1,0,2086,0,180106302306,kagera,karagwe,1,1,1,,7,0,satisfied,1,,,,,,,,,,,,,,,,,,,,1,1,1100000,250000,60000,none,none,none,none,,0
50-36-50-82,2086-001-01,2086-001,4,1,19,SON/DAUGHTER,0,,,1,0,2086,0,180106302306,kagera,karagwe,1,1,1,,7,0,satisfied,1,,,,,,,,,,,,,,,,,,,,1,1,none,20000,30000,none,none,none,15000,,0
50-36-50-82,2086-001-01,2086-001,5,0,16,SON/DAUGHTER,0,,,1,0,2086,0,180106302306,kagera,karagwe,1,1,1,,7,0,refusal,1,,,,,,,,,,,,,,,,,,,,1,1,none,100000,30000,none,none,none,20000,,0
50-36-50-82,2086-001-01,2086-001,6,0,14,SON/DAUGHTER,0,,,1,0,2086,0,180106302306,kagera,karagwe,1,1,1,,7,1,,,,,,,Primary,1,0,0,1,0,0,10,0,yes,SCHOOL CLOSED IN BREAK,0,none,1,OVERCROWDED CLASSROOMS,1,1,none,60000,7000,none,60000,40000,15000,,0
50-36-50-82,2086-001-01,2086-001,7,0,11,SON/DAUGHTER,0,,,0,,2086,0,180106302306,kagera,karagwe,1,1,1,,7,1,,,,,,,Primary,1,0,0,1,0,0,10,0,no,,0,9,1,OVERCROWDED CLASSROOMS,,,none,40000,7000,none,none,none,15000,,
50-36-50-82,2086-001-01,2086-001,8,1,19,OTHER RELATIVE (SPECIFY),0,1,1,1,0,2086,0,180106302306,kagera,karagwe,1,1,1,,9,1,,,,,,,Secondary,0,1,0,1,0,0,40,0,no,,0,27,0,,1,1,none,60000,30000,none,none,none,15000,,0
29-87-29-69,2087-001-01,2087-001,1,1,36,head,1,1,1,1,1,2087,0,180106302306,kagera,karagwe,1,1,1,,8,0,marriage,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
29-87-29-69,2087-001-01,2087-001,2,0,33,spouse,0,1,1,1,1,2087,0,180106302306,kagera,karagwe,1,1,1,,6,0,marriage,0,Primary,1,0,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
29-87-29-69,2087-001-01,2087-001,3,1,12,SON/DAUGHTER,0,,,1,0,2087,0,180106302306,kagera,karagwe,1,1,1,,6,1,,,,,,,Primary,1,0,0,1,0,0,45,0,no,,1,none,0,,,,,,,,,,,100000,
29-87-29-69,2087-001-01,2087-001,4,1,10,SON/DAUGHTER,0,,,0,,2087,0,180106302306,kagera,karagwe,1,1,1,,6,1,,,,,,,Primary,1,0,0,1,0,0,45,0,yes,SCHOOL CLOSED IN BREAK,1,none,0,,,,,,,,,,,95000,
29-87-29-69,2087-001-01,2087-001,5,1,4,SON/DAUGHTER,0,,,0,,2087,0,180106302306,kagera,karagwe,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92-24-01-44,2088-001-01,2088-001,1,1,36,head,1,1,,1,0,2088,0,180106302306,kagera,karagwe,1,1,1,,16,0,satisfied,0,Primary,1,0,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,1
92-24-01-44,2088-001-01,2088-001,3,0,9,SON/DAUGHTER,0,,1,0,,2088,0,180106302306,kagera,karagwe,1,1,1,,5,1,,,,,,,Primary,1,0,0,1,0,0,60,0,no,,1,3,0,,,,none,10000,30000,none,none,20000,50000,,
92-24-01-44,2088-001-01,2088-001,4,0,5,SON/DAUGHTER,0,,1,0,,2088,0,180106302306,kagera,karagwe,1,0,1,,5,1,,,,,,,Others,0,0,0,1,0,0,6,0,yes,ILLNESS CHILD,1,none,0,,,,none,10000,50000,none,none,none,50000,,
31-32-30-42,2089-001-01,2089-001,1,0,67,head,1,0,1,1,0,2089,0,180106302306,kagera,karagwe,1,1,1,,7,0,marriage,0,Primary,1,0,0,,,,,,,,,,,,,,,,1,,,,,,,,,,0
31-32-30-42,2089-001-01,2089-001,3,0,19,grandchild,0,1,1,1,0,2089,0,180106302306,kagera,karagwe,1,1,1,,6,0,satisfied,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
31-32-30-42,2089-001-01,2089-001,4,1,17,grandchild,0,1,1,1,0,2089,0,180106302306,kagera,karagwe,1,1,1,,6,1,,,,,,,Secondary,0,1,0,1,0,0,30,0,yes,OTHER (SPECIFY),1,none,0,,1,1,,,,,,,,68000,0
31-32-30-42,2089-001-01,2089-001,5,0,14,grandchild,0,1,1,1,0,2089,0,180106302306,kagera,karagwe,1,1,1,,6,1,,,,,,,Secondary,0,1,0,1,0,0,30,0,yes,OTHER (SPECIFY),1,2,0,,1,1,,,,,,,,75000,0
61-82-69-08,2089-001-02,2089-001,1,1,28,head,1,1,1,1,0,2089,0,180106302306,dodoma,DODOMA URBAN,1,1,1,,6,0,FINANCIAL CONSTRAINTS,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
61-82-69-08,2089-001-02,2089-001,2,0,24,spouse,0,1,1,1,0,2089,0,180106302306,dodoma,DODOMA URBAN,1,1,1,,5,0,marriage,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
52-18-39-52,2090-001-01,2090-001,1,1,32,head,1,0,0,1,1,2090,0,180106302306,kagera,karagwe,1,1,1,,10,0,satisfied,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
52-18-39-52,2090-001-01,2090-001,2,0,29,spouse,0,0,,1,1,2090,0,180106302306,kagera,karagwe,1,1,1,,9,0,satisfied,0,Primary,1,0,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
52-18-39-52,2090-001-01,2090-001,3,0,9,SON/DAUGHTER,0,,,0,,2090,0,180106302306,kagera,karagwe,1,1,1,,5,1,,,,,,,Primary,1,0,0,1,0,0,60,0,no,,0,3,1,INADEQUATE TEACHERS,,,none,none,40000,none,none,15000,10000,,
52-18-39-52,2090-001-01,2090-001,4,1,23,OTHER RELATIVE (SPECIFY),0,,0,1,0,2090,0,180106302306,kagera,karagwe,1,1,1,,7,0,satisfied,0,Primary,1,0,0,,,,,,,,,,,,,,,,1,0,,,,,,,,,0
52-18-39-52,2090-001-01,2090-001,5,0,20,SISTER/BROTHER,0,1,0,1,0,2090,0,180106302306,kagera,karagwe,1,1,1,,7,1,,,,,,,Secondary,0,1,0,,0,0,30,0,no,,0,none,0,,1,1,,,,,,,,260000,0
52-18-39-52,2090-001-01,2090-001,6,1,4,SON/DAUGHTER,0,,,0,,2090,0,180106302306,kagera,karagwe,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73-31-47-95,2102-001-01,2102-001,1,1,31,head,1,0,0,1,1,2102,1,180119102003,kagera,karagwe,1,0,0,PARENTS DO NOT THINK IT IS IMPORTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
73-31-47-95,2102-001-01,2102-001,2,0,30,spouse,0,0,0,1,1,2102,1,180119102003,kagera,karagwe,1,0,0,PARENTS DO NOT THINK IT IS IMPORTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
73-31-47-95,2102-001-01,2102-001,3,1,10,SON/DAUGHTER,0,,,0,,2102,1,180119102003,kagera,karagwe,1,1,1,,7,1,,,,,,,Primary,1,0,0,1,0,0,1,0,no,,0,none,1,INADEQUATE TEACHERS,,,,,,,,,,30000,
73-31-47-95,2102-001-01,2102-001,4,0,8,SON/DAUGHTER,0,,,0,,2102,1,180119102003,kagera,karagwe,1,0,1,,7,1,,,,,,,Primary,1,0,0,1,0,0,1,0,no,,0,none,1,INADEQUATE TEACHERS,,,,,,,,,,25000,
73-31-47-95,2102-001-01,2102-001,5,1,5,SON/DAUGHTER,0,,,0,,2102,1,180119102003,kagera,karagwe,1,0,0,TOO YOUNG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73-31-47-95,2102-001-01,2102-001,6,1,2,SON/DAUGHTER,0,,,0,,2102,1,180119102003,kagera,karagwe,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-38-53-95,2103-001-01,2103-001,1,0,55,head,1,1,0,1,0,2103,1,180119102003,kagera,karagwe,1,1,1,,10,0,FINANCIAL CONSTRAINTS,0,Primary,1,0,0,,,,,,,,,,,,,,,,0,,,,,,,,,,0
02-38-53-95,2103-001-01,2103-001,2,1,24,SON/DAUGHTER,0,1,,1,0,2103,1,180119102003,kagera,karagwe,1,1,1,,12,0,satisfied,0,Primary,1,0,0,,,,,,,,,,,,,,,,1,0,,,,,,,,,0
02-38-53-95,2103-001-01,2103-001,3,0,21,SON/DAUGHTER,0,1,,1,0,2103,1,180119102003,kagera,karagwe,1,1,1,,8,0,satisfied,1,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,2800000,0
02-38-53-95,2103-001-01,2103-001,4,0,14,SON/DAUGHTER,0,1,,1,0,2103,1,180119102003,kagera,karagwe,1,1,1,,8,0,satisfied,0,Primary,1,0,0,,,,,,,,,,,,,,,,1,0,,,,,,,,,0
02-38-53-95,2103-001-01,2103-001,5,0,5,grandchild,0,,1,0,,2103,1,180119102003,kagera,karagwe,1,0,0,TOO YOUNG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02-38-53-95,2103-001-01,2103-001,6,0,3,grandchild,0,,1,0,,2103,1,180119102003,kagera,karagwe,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34-93-93-40,2105-001-01,2105-001,1,1,55,head,1,0,0,1,1,2105,1,180119102003,kagera,muleba,1,0,0,PARENTS DO NOT THINK IT IS IMPORTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
34-93-93-40,2105-001-01,2105-001,2,0,47,spouse,0,0,0,1,1,2105,1,180119102003,kagera,muleba,1,1,1,,9,0,marriage,0,Primary,1,0,0,,,,,,,,,,,,,,,,1,0,,,,,,,,,0
34-93-93-40,2105-001-01,2105-001,3,0,11,SON/DAUGHTER,0,,,0,,2105,1,180119102003,kagera,muleba,1,1,1,,7,1,,,,,,,Primary,1,0,0,1,0,0,60,0,no,,1,3,0,,,,none,4300,19000,none,none,5000,none,,
34-93-93-40,2105-001-01,2105-001,4,0,9,SON/DAUGHTER,0,,,0,,2105,1,180119102003,kagera,muleba,1,1,1,,6,1,,,,,,,Primary,1,0,0,1,0,0,60,0,no,,1,3,0,,,,none,3500,19000,none,none,5000,none,,
82-80-81-61,2105-001-02,2105-001,2,1,24,SISTER/BROTHER,0,0,1,1,0,2105,1,180119102003,kagera,karagwe,1,1,1,,7,0,satisfied,0,Primary,1,0,0,,,,,,,,,,,,,,,,1,0,,,,,,,,,0
82-80-81-61,2105-001-02,2105-001,3,1,20,SISTER/BROTHER,0,0,1,1,0,2105,1,180119102003,kagera,karagwe,1,1,1,,7,0,refusal,0,Primary,1,0,0,,,,,,,,,,,,,,,,0,,,,,,,,,,0
82-80-81-61,2105-001-02,2105-001,6,1,26,head,1,0,1,1,1,2105,1,180119102003,kagera,karagwe,1,1,1,,7,0,refusal,0,Primary,1,0,0,,,,,,,,,,,,,,,,0,,,,,,,,,,0
82-80-81-61,2105-001-02,2105-001,7,0,23,spouse,0,1,1,1,1,2105,1,180119102003,kagera,karagwe,1,1,1,,7,0,marriage,0,Primary,1,0,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
82-80-81-61,2105-001-02,2105-001,8,1,3,SON/DAUGHTER,0,,,0,,2105,1,180119102003,kagera,karagwe,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82-80-81-61,2105-001-02,2105-001,9,1,0,SON/DAUGHTER,0,,,0,,2105,1,180119102003,kagera,karagwe,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99-81-48-13,2106-001-01,2106-001,1,1,37,head,1,,1,1,1,2106,1,180119102003,kagera,karagwe,1,1,1,,7,0,TO WORK/LOOKING FOR WORK,0,Secondary,0,1,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
99-81-48-13,2106-001-01,2106-001,3,1,8,SON/DAUGHTER,0,,1,0,,2106,1,180119102003,kagera,karagwe,1,1,1,,7,1,,,,,,,Primary,1,0,0,1,0,0,120,0,no,,1,none,1,,,,,,,,,,,35000,
99-81-48-13,2106-001-01,2106-001,4,0,22,spouse,0,1,1,1,1,2106,1,180119102003,kagera,karagwe,1,1,1,,7,0,TO WORK/LOOKING FOR WORK,0,Primary,1,0,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
99-81-48-13,2106-001-01,2106-001,5,0,2,SON/DAUGHTER,0,,,0,,2106,1,180119102003,kagera,karagwe,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99-81-48-13,2106-001-01,2106-001,6,0,1,SON/DAUGHTER,0,,,0,,2106,1,180119102003,kagera,karagwe,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-33-89-79,2107-001-01,2107-001,1,1,42,head,1,1,1,1,1,2107,1,180119102003,kagera,karagwe,1,1,1,,10,0,TO WORK/LOOKING FOR WORK,0,Primary,1,0,0,,,,,,,,,,,,,,,,1,1,,,,,,,,,0
21-33-89-79,2107-001-01,2107-001,2,0,40,spouse,0,1,1,1,1,2107,1,180119102003,kagera,karagwe,1,1,1,,10,0,TO WORK/LOOKING FOR WORK,0,Primary,1,0,0,,,,,,,,,,,,,,,,1,0,,,,,,,,,0
21-33-89-79,2107-001-01,2107-001,4,1,17,SON/DAUGHTER,0,,,1,0,2107,1,180119102003,kagera,karagwe,1,1,1,,5,1,,,,,,,Secondary,0,1,0,1,0,0,2,0,no,,1,none,1,INADEQUATE TEACHERS,1,1,none,80000,30000,none,13000,50000,200000,,0
21-33-89-79,2107-001-01,2107-001,5,0,14,SON/DAUGHTER,0,,,1,0,2107,1,180119102003,kagera,karagwe,1,1,1,,12,1,,,,,,,Primary,1,0,0,1,1,,,1,no,,1,none,0,,0,,none,30000,21000,none,none,none,none,,0
21-33-89-79,2107-001-01,2107-001,6,1,12,SON/DAUGHTER,0,,,1,0,2107,1,180119102003,kagera,karagwe,1,0,0,disability,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-33-89-79,2107-001-01,2107-001,7,0,5,SON/DAUGHTER,0,,,0,,2107,1,180119102003,kagera,karagwe,1,1,1,,5,1,,,,,,,Others,0,0,0,1,0,0,15,0,no,,0,none,0,,,,none,none,none,none,none,none,none,,
21-33-89-79,2107-001-01,2107-001,8,1,2,SON/DAUGHTER,0,,,0,,2107,1,180119102003,kagera,karagwe,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-12-12-35,2108-001-01,2108-001,1,1,50,head,1,0,0,1,0,2108,1,180119102003,kagera,karagwe,1,0,1,,7,0,FINANCIAL CONSTRAINTS,0,Primary,1,0,0,,,,,,,,,,,,,,,,0,,,,,,,,,,0
08-12-12-35,2108-001-01,2108-001,4,1,9,SON/DAUGHTER,0,,0,0,,2108,1,180119102003,kagera,karagwe,1,1,1,,7,1,,,,,,,Primary,1,0,0,1,0,0,45,0,no,,0,none,0,,,,,,,,,,,20000,
46-01-30-67,2109-001-01,2109-001,1,1,38,head,1,1,,1,1,2109,1,180119102003,kagera,karagwe,1,0,0,PARENTS DO NOT THINK IT IS IMPORTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
46-01-30-67,2109-001-01,2109-001,2,0,36,spouse,0,1,1,1,1,2109,1,180119102003,kagera,karagwe,1,0,1,,5,0,marriage,0,Primary,1,0,0,,,,,,,,,,,,,,,,0,,,,,,,,,,0
46-01-30-67,2109-001-01,2109-001,3,0,14,SON/DAUGHTER,0,,,1,0,2109,1,180119102003,kagera,karagwe,1,1,1,,6,0,satisfied,1,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,38000,0
46-01-30-67,2109-001-01,2109-001,4,1,11,SON/DAUGHTER,0,,,0,,2109,1,180119102003,kagera,karagwe,1,1,1,,6,1,,,,,,,Primary,1,0,0,1,0,0,30,0,no,,1,none,0,,,,,,,,,,,25000,
46-01-30-67,2109-001-01,2109-001,5,0,11,SON/DAUGHTER,0,,,0,,2109,1,180119102003,kagera,karagwe,1,1,1,,6,1,,,,,,,Primary,1,0,0,1,0,0,30,0,no,,1,none,0,,,,,,,,,,,25000,
46-01-30-67,2109-001-01,2109-001,6,0,7,SON/DAUGHTER,0,,,0,,2109,1,180119102003,kagera,karagwe,1,1,1,,6,1,,,,,,,Primary,1,0,0,1,0,0,30,0,no,,1,none,0,,,,,,,,,,,25000,
46-01-30-67,2109-001-01,2109-001,7,0,4,SON/DAUGHTER,0,,,0,,2109,1,180119102003,kagera,karagwe,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46-01-30-67,2109-001-01,2109-001,8,1,1,SON/DAUGHTER,0,,,0,,2109,1,180119102003,kagera,karagwe,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89-05-97-18,2110-001-01,2110-001,1,1,75,head,1,0,0,1,1,2110,1,180119102003,kagera,karagwe,1,1,1,,9,0,FINANCIAL CONSTRAINTS,0,Primary,1,0,0,,,,,,,,,,,,,,,,0,,,,,,,,,,0
89-05-97-18,2110-001-01,2110-001,3,0,64,spouse,0,,,,,2110,1,180119102003,kagera,karagwe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-03-71-26,2121-001-01,2121-001,1,1,50,head,1,0,0,1,0,2121,1,180216103006,kagera,BUKOBA RURAL,1,0,1,,10,0,marriage,0,Primary,1,0,0,,,,,,,,,,,,,,,,0,,,,,,,,,,0
19-03-71-26,2121-001-01,2121-001,3,0,30,SON/DAUGHTER,0,,,,,2121,1,180216103006,kagera,BUKOBA RURAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-03-71-26,2121-001-01,2121-001,4,0,12,SON/DAUGHTER,0,,,,,2121,1,180216103006,kagera,BUKOBA RURAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
